Product_ID,Product_Name,Market_Demand_Trends,Economic_Indicators,Industry_Forecasts
P1728,Product_1728,High,38.75271170204968,Neutral
P1729,Product_1729,Low,37.10205248407475,Positive
P1730,Product_1730,High,38.14451871022706,Positive
P1731,Product_1731,Medium,18.65829411579316,Positive
P1732,Product_1732,Medium,4.46169246978757,Neutral
P1733,Product_1733,Low,43.974042285276916,Positive
P1734,Product_1734,Medium,26.340080966235902,Negative
P1735,Product_1735,Medium,83.70787521344572,Negative
P1736,Product_1736,Low,56.424658791452174,Neutral
P1737,Product_1737,Medium,15.11306744235391,Negative
P1738,Product_1738,Medium,69.64709510465596,Positive
P1739,Product_1739,Medium,9.670262102564653,Positive
P1740,Product_1740,High,66.81411738976195,Neutral
P1741,Product_1741,Low,80.8180157404013,Negative
P1742,Product_1742,High,41.39866528712625,Positive
P1743,Product_1743,Medium,75.64568861553552,Negative
P1744,Product_1744,Medium,22.751275862456787,Negative
P1745,Product_1745,High,6.098374605772761,Positive
P1746,Product_1746,Medium,38.710609688166684,Positive
P1747,Product_1747,Low,52.25822733240728,Neutral
P1748,Product_1748,Low,96.56277040803015,Positive
P1749,Product_1749,Low,68.70679323888868,Neutral
P1750,Product_1750,Medium,93.63614356132179,Negative
P1751,Product_1751,Low,57.27142906312187,Negative
P1752,Product_1752,Low,23.564201948242093,Neutral
P1753,Product_1753,Medium,29.88521090072024,Neutral
P1754,Product_1754,High,39.48043652085751,Negative
P1755,Product_1755,High,85.39398216776975,Positive
P1756,Product_1756,Medium,3.4728493557136253,Positive
P1757,Product_1757,Low,57.12199352715541,Negative
P1758,Product_1758,High,51.681739688255135,Neutral
P1759,Product_1759,High,57.148540524791834,Neutral
P1760,Product_1760,High,98.27547641118848,Negative
P1761,Product_1761,Medium,14.744765401096538,Positive
P1762,Product_1762,High,94.9254816451585,Neutral
P1763,Product_1763,High,44.903973618804635,Positive
P1764,Product_1764,Medium,94.90614830282925,Neutral
P1765,Product_1765,Medium,16.716478744272045,Negative
P1766,Product_1766,Medium,21.189015961036617,Neutral
P1767,Product_1767,High,19.272608404000103,Negative
P1768,Product_1768,High,4.267590063344606,Neutral
P1769,Product_1769,Medium,7.836852213948909,Negative
P1770,Product_1770,Low,68.31254693522546,Negative
P1771,Product_1771,Medium,20.191927997223445,Neutral
P1772,Product_1772,High,82.25640328766868,Positive
P1773,Product_1773,High,14.787825073382344,Negative
P1774,Product_1774,Medium,59.50476546428081,Positive
P1775,Product_1775,Low,31.974948876205445,Negative
P1776,Product_1776,Low,72.71030091805304,Neutral
P1777,Product_1777,High,80.73436697349842,Neutral
P1778,Product_1778,Low,8.702744087650737,Negative
P1779,Product_1779,Low,55.636420396979894,Neutral
P1780,Product_1780,Low,55.2054191575399,Neutral
P1781,Product_1781,Medium,85.66241806462467,Negative
P1782,Product_1782,High,51.96881775420693,Negative
P1783,Product_1783,Medium,91.71619107832481,Positive
P1784,Product_1784,Low,1.236379732601811,Positive
P1785,Product_1785,High,70.04121215869331,Negative
P1786,Product_1786,Medium,58.757608773232995,Positive
P1787,Product_1787,High,78.16856609254616,Neutral
P1788,Product_1788,Medium,11.251884262593382,Neutral
P1789,Product_1789,High,14.964231959134144,Neutral
P1790,Product_1790,Medium,56.65939270551065,Negative
P1791,Product_1791,Low,58.26770868776543,Neutral
P1792,Product_1792,Medium,96.48316647086291,Neutral
P1793,Product_1793,Low,10.02039978275311,Positive
P1794,Product_1794,Medium,10.563482018324544,Negative
P1795,Product_1795,Low,77.95446969642522,Negative
P1796,Product_1796,Low,78.57456303096775,Neutral
P1797,Product_1797,Medium,86.74752677651753,Negative
P1798,Product_1798,Medium,88.01357846250323,Positive
P1799,Product_1799,High,87.78935626960548,Positive
P1800,Product_1800,Medium,26.413663017037116,Negative
P1801,Product_1801,High,65.47876707135497,Neutral
P1802,Product_1802,Medium,57.20232397985618,Negative
P1803,Product_1803,High,47.30466159989361,Positive
P1804,Product_1804,Low,17.219972815673156,Neutral
P1805,Product_1805,Medium,40.297395843157666,Negative
P1806,Product_1806,Low,61.82444886017983,Positive
P1807,Product_1807,Medium,68.08128632132802,Negative
P1808,Product_1808,High,40.17198982744107,Negative
P1809,Product_1809,Medium,39.579274423103186,Neutral
P1810,Product_1810,High,87.89576316736196,Positive
P1811,Product_1811,High,69.05137541709787,Negative
P1812,Product_1812,Medium,4.929097552411122,Negative
P1813,Product_1813,Low,47.52181911530716,Neutral
P1814,Product_1814,Medium,26.858435494476073,Negative
P1815,Product_1815,Low,37.2440695913381,Positive
P1816,Product_1816,High,33.786608142693275,Negative
P1817,Product_1817,Medium,79.36520599056404,Neutral
P1818,Product_1818,Medium,31.094929784794633,Neutral
P1819,Product_1819,Low,84.28465686114073,Neutral
P1820,Product_1820,Medium,85.82347832335742,Negative
P1821,Product_1821,High,68.48520271347269,Neutral
P1822,Product_1822,Medium,97.24966426856817,Positive
P1823,Product_1823,High,22.795741360176734,Positive
P1824,Product_1824,High,30.048044751748005,Negative
P1825,Product_1825,Low,74.37236416571632,Negative
P1826,Product_1826,Low,77.40309001939247,Positive
P1827,Product_1827,High,32.08683153198657,Positive
P1828,Product_1828,Low,72.8799413269555,Positive
P1829,Product_1829,Low,60.49791324552507,Positive
P1830,Product_1830,High,8.928685030293227,Positive
P1831,Product_1831,Medium,44.17165980591662,Positive
P1832,Product_1832,Medium,91.34328054187404,Positive
P1833,Product_1833,Low,40.717036084044565,Neutral
P1834,Product_1834,Low,48.4460329707662,Positive
P1835,Product_1835,High,51.65014182566774,Positive
P1836,Product_1836,High,37.39102096931441,Positive
P1837,Product_1837,High,5.620582040600253,Negative
P1838,Product_1838,High,79.14903920812341,Negative
P1839,Product_1839,Medium,6.561696761193192,Neutral
P1840,Product_1840,High,70.95693983643895,Negative
P1841,Product_1841,High,40.33851410124437,Neutral
P1842,Product_1842,Low,78.0516429627652,Negative
P1843,Product_1843,High,52.42862170884951,Negative
P1844,Product_1844,Low,56.867229960075136,Negative
P1845,Product_1845,High,17.373735601278717,Negative
P1846,Product_1846,High,87.51805561254167,Neutral
P1847,Product_1847,Low,20.072677610052136,Positive
P1848,Product_1848,Medium,5.7627515863554635,Neutral
P1849,Product_1849,Medium,3.307104450798526,Positive
P1850,Product_1850,Low,5.05592816921403,Negative
P1851,Product_1851,Low,36.03750817822958,Negative
P1852,Product_1852,Medium,19.910977239890016,Positive
P1853,Product_1853,Low,36.835192757477074,Positive
P1854,Product_1854,Low,46.42184637868879,Positive
P1855,Product_1855,Low,39.69422775164977,Negative
P1856,Product_1856,Low,92.30735683729712,Neutral
P1857,Product_1857,Low,68.11743604433774,Positive
P1858,Product_1858,Medium,24.19380945896116,Neutral
P1859,Product_1859,Low,48.878673906656786,Negative
P1860,Product_1860,Medium,44.61034326075291,Positive
P1861,Product_1861,High,96.05203782802877,Neutral
P1862,Product_1862,Medium,47.45822890615481,Negative
P1863,Product_1863,High,55.13337206077568,Negative
P1864,Product_1864,Medium,34.424900385375025,Neutral
P1865,Product_1865,Medium,83.76537702567273,Neutral
P1866,Product_1866,Low,25.86599271667087,Negative
P1867,Product_1867,Medium,83.08702013555954,Positive
P1868,Product_1868,Medium,9.039192114077043,Negative
P1869,Product_1869,Low,2.7450489897770214,Neutral
P1870,Product_1870,High,4.965104284068489,Negative
P1871,Product_1871,Medium,85.38213265855465,Positive
P1872,Product_1872,Low,77.98301351436794,Negative
P1873,Product_1873,High,21.43185873114406,Positive
P1874,Product_1874,Medium,22.135107701554812,Neutral
P1875,Product_1875,Medium,22.51120409197751,Positive
P1876,Product_1876,Medium,20.673098615619224,Positive
P1877,Product_1877,High,65.15873328559636,Negative
P1878,Product_1878,High,51.32812337581243,Positive
P1879,Product_1879,Medium,86.4629930111048,Positive
P1880,Product_1880,Medium,96.71383557287805,Negative
P1881,Product_1881,High,68.21997315354494,Positive
P1882,Product_1882,Low,47.40972065293448,Negative
P1883,Product_1883,High,13.231409078368205,Neutral
P1884,Product_1884,Low,17.320065648214477,Positive
P1885,Product_1885,Low,80.08648083244542,Positive
P1886,Product_1886,Low,22.377003172330877,Negative
P1887,Product_1887,Medium,60.83438828966435,Negative
P1888,Product_1888,Medium,94.30049680580176,Positive
P1889,Product_1889,Low,71.27404881047042,Negative
P1890,Product_1890,Low,70.9368196448239,Negative
P1891,Product_1891,Low,27.53785582170396,Positive
P1892,Product_1892,High,89.54829750692504,Negative
P1893,Product_1893,Medium,85.15861730926424,Negative
P1894,Product_1894,Low,45.89980188906097,Negative
P1895,Product_1895,Low,21.820905407293147,Neutral
P1896,Product_1896,High,30.214509127435196,Negative
P1897,Product_1897,Medium,52.06378983282358,Positive
P1898,Product_1898,Low,62.360609618688024,Negative
P1899,Product_1899,Medium,58.44871558421262,Negative
P1900,Product_1900,Low,0.7347572680664882,Neutral
P1901,Product_1901,High,99.94293798681754,Negative
P1902,Product_1902,High,96.64854544645841,Neutral
P1903,Product_1903,Medium,83.93784193264675,Negative
P1904,Product_1904,High,56.14571172546008,Negative
P1905,Product_1905,Medium,59.37725425440825,Neutral
P1906,Product_1906,Low,28.2676877815097,Positive
P1907,Product_1907,High,68.44131358571688,Positive
P1908,Product_1908,Low,48.17384188163061,Positive
P1909,Product_1909,Low,33.628365388781546,Negative
P1910,Product_1910,High,27.6483249966761,Neutral
P1911,Product_1911,High,32.51370702795058,Negative
P1912,Product_1912,High,27.68849302913763,Neutral
P1913,Product_1913,Low,65.61196052364541,Negative
P1914,Product_1914,Medium,95.21877981154158,Positive
P1915,Product_1915,Medium,65.14664687126212,Negative
P1916,Product_1916,Low,18.83600812400079,Negative
P1917,Product_1917,Low,51.72935855796514,Neutral
P1918,Product_1918,Low,24.030207767849443,Neutral
P1919,Product_1919,High,5.677467439643902,Neutral
P1920,Product_1920,Medium,85.73153600272815,Negative
P1921,Product_1921,Medium,81.00289747121431,Neutral
P1922,Product_1922,Medium,40.409842625655465,Neutral
P1923,Product_1923,Medium,31.958573818769864,Neutral
P1924,Product_1924,Medium,13.992950857641695,Negative
P1925,Product_1925,Medium,2.54552711203736,Neutral
P1926,Product_1926,Low,49.73728284051202,Negative
P1927,Product_1927,Low,29.56046332376172,Neutral
P1928,Product_1928,High,90.69115625215,Negative
P1929,Product_1929,Low,40.45988946279504,Positive
P1930,Product_1930,Low,73.67320957431123,Negative
P1931,Product_1931,Medium,58.302370241335744,Negative
P1932,Product_1932,High,99.47537300887885,Positive
P1933,Product_1933,Medium,81.6014701052868,Neutral
P1934,Product_1934,High,34.31670496355732,Negative
P1935,Product_1935,Low,71.33692892071842,Negative
P1936,Product_1936,Low,68.63181109326713,Neutral
P1937,Product_1937,Medium,63.83135898776132,Neutral
P1938,Product_1938,Medium,47.573520173524685,Neutral
P1939,Product_1939,Medium,94.06679546227193,Neutral
P1940,Product_1940,Low,35.8497131670377,Neutral
P1941,Product_1941,Low,30.019482855066094,Positive
P1942,Product_1942,Low,16.99866640615365,Negative
P1943,Product_1943,High,65.761468467485,Positive
P1944,Product_1944,Medium,55.824804440986995,Neutral
P1945,Product_1945,High,29.37840528607596,Negative
P1946,Product_1946,Low,47.07808727617869,Positive
P1947,Product_1947,Low,74.09188915688681,Negative
P1948,Product_1948,High,72.51866371061195,Positive
P1949,Product_1949,Medium,55.90316561081872,Neutral
P1950,Product_1950,Medium,91.26247628261771,Positive
P1951,Product_1951,Low,94.69233801939514,Neutral
P1952,Product_1952,Low,89.9591157850865,Positive
P1953,Product_1953,Low,65.44346443511532,Positive
P1954,Product_1954,Medium,22.225351151290084,Neutral
P1955,Product_1955,High,22.332792538560863,Positive
P1956,Product_1956,Low,87.14322321644818,Negative
P1957,Product_1957,Low,42.0472568184811,Neutral
P1958,Product_1958,High,88.68435496935034,Negative
P1959,Product_1959,Medium,37.16824297648611,Negative
P1960,Product_1960,Low,58.557069520690376,Negative
P1961,Product_1961,Medium,46.376062818775985,Negative
P1962,Product_1962,Low,11.778147124153794,Negative
P1963,Product_1963,Medium,5.367695440645037,Positive
P1964,Product_1964,High,63.43967436520354,Positive
P1965,Product_1965,Low,58.03131084464563,Positive
P1966,Product_1966,Low,62.065469526660245,Neutral
P1967,Product_1967,Low,47.22196824060831,Neutral
P1968,Product_1968,Low,19.454380497692057,Positive
P1969,Product_1969,Low,11.981593718750583,Positive
P1970,Product_1970,High,68.06977643196971,Neutral
P1971,Product_1971,Low,52.98385046299975,Neutral
P1972,Product_1972,Low,41.31072540138808,Negative
P1973,Product_1973,Medium,87.08491463530046,Positive
P1974,Product_1974,Low,15.077845109526255,Positive
P1975,Product_1975,Medium,99.23478528879328,Neutral
P1976,Product_1976,High,34.266988492900005,Neutral
P1977,Product_1977,Medium,98.71915993795065,Positive
P1978,Product_1978,Medium,89.2845123310543,Negative
P1979,Product_1979,High,98.66492558834808,Neutral
P1980,Product_1980,High,14.322415229963848,Negative
P1981,Product_1981,Medium,86.2393943337116,Positive
P1982,Product_1982,Medium,18.035676910684384,Negative
P1983,Product_1983,High,8.081146692917374,Positive
P1984,Product_1984,High,33.26294469165263,Negative
P1985,Product_1985,High,98.66403726996799,Neutral
P1986,Product_1986,High,31.34140717573387,Neutral
P1987,Product_1987,High,5.801358822519697,Positive
P1988,Product_1988,Medium,45.20532285684933,Neutral
P1989,Product_1989,High,20.938236833507773,Negative
P1990,Product_1990,Low,77.35422713205647,Negative
P1991,Product_1991,Low,57.62789157367031,Negative
P1992,Product_1992,Low,15.843511737567994,Positive
P1993,Product_1993,Low,78.5210905697712,Negative
P1994,Product_1994,High,77.97524563077192,Negative
P1995,Product_1995,Low,12.940595756828587,Neutral
P1996,Product_1996,Medium,43.37114142886366,Positive
P1997,Product_1997,Low,42.94097230091205,Negative
P1998,Product_1998,High,42.90254486004101,Negative
P1999,Product_1999,Low,47.74002759405703,Neutral
P2000,Product_2000,Medium,0.4669137580136318,Positive
